Order_ID,Customer_ID,Order_Time,Day_of_Week,Weather_Condition,Temperature_C,Menu_Item,Category,Price,Delivery_Time_Minutes,Dine_In_or_Takeaway,Customer_Satisfaction_Rating,Total_Orders_Per_Hour,Staff_On_Duty,Table_Occupancy_Rate,Kitchen_Preparation_Time_Minutes,Total_Revenue,Peak_Hours,Promotions_Applied,Delivery_Platform_Used,Online_vs_Walkin,Holiday_or_Event
34280,1627,2024-06-27 07:00:00,Thursday,Sunny,34,Steak,Dessert,13.31,33,Dine-in,4,49,4,56,28,870.27,Yes,No,Zomato,Walk-in,No
34281,1378,2024-06-27 08:00:00,Thursday,Sunny,27,Sushi,Dessert,32.29,11,Dine-in,5,27,13,88,19,755.94,No,Yes,None,Walk-in,No
34282,888,2024-06-27 09:00:00,Thursday,Sunny,22,Pizza,Beverage,33.27,55,Dine-in,4,6,4,86,29,96.65,No,No,None,Walk-in,No
34283,558,2024-06-27 10:00:00,Thursday,Sunny,31,Salad,Breakfast,38.84,34,Dine-in,4,28,14,64,16,316.23,No,No,None,Online,No
34284,550,2024-06-27 11:00:00,Thursday,Snowy,6,Coffee,Lunch,24.73,28,Takeaway,5,6,6,68,17,102.58,No,No,UberEats,Online,No
34285,142,2024-06-27 12:00:00,Thursday,Sunny,23,Steak,Dinner,33.47,54,Dine-in,5,40,4,59,24,435.12,Yes,No,None,Walk-in,No
34286,612,2024-06-27 13:00:00,Thursday,Sunny,28,Pizza,Lunch,26.91,22,Dine-in,1,21,10,86,9,559.56,No,No,Swiggy,Online,No
34287,501,2024-06-27 14:00:00,Thursday,Sunny,14,Sushi,Dinner,47.63,38,Takeaway,2,15,3,86,10,327.06,No,No,Zomato,Online,No
34288,840,2024-06-27 15:00:00,Thursday,Sunny,29,Coffee,Beverage,28.48,41,Takeaway,3,11,11,99,11,213.26,No,No,Zomato,Online,No
34289,702,2024-06-27 16:00:00,Thursday,Sunny,33,Pasta,Beverage,14.43,15,Takeaway,3,6,14,53,9,103.18,No,No,Zomato,Walk-in,No
34290,1571,2024-06-27 17:00:00,Thursday,Sunny,34,Coffee,Lunch,35.06,18,Dine-in,3,19,13,95,9,348.71,No,No,Zomato,Walk-in,No
34291,1683,2024-06-27 18:00:00,Thursday,Sunny,7,Dessert,Dessert,29.68,10,Takeaway,1,35,8,99,14,901.49,Yes,No,Zomato,Walk-in,No
34292,1566,2024-06-27 19:00:00,Thursday,Sunny,29,Dessert,Lunch,41.17,33,Dine-in,4,10,8,90,9,136.0,No,No,None,Walk-in,No
34293,1870,2024-06-27 20:00:00,Thursday,Rainy,32,Burger,Dessert,12.96,19,Dine-in,5,41,4,74,11,468.58,Yes,No,Zomato,Online,No
34294,1531,2024-06-27 21:00:00,Thursday,Sunny,16,Pizza,Dinner,16.74,44,Dine-in,2,33,9,77,18,700.74,Yes,No,UberEats,Walk-in,No
34295,596,2024-06-27 22:00:00,Thursday,Sunny,30,Dessert,Beverage,46.47,15,Takeaway,3,8,13,98,19,217.42,No,No,UberEats,Walk-in,No
34296,1905,2024-06-27 23:00:00,Thursday,Sunny,20,Pasta,Lunch,46.85,57,Dine-in,2,41,12,93,23,871.03,Yes,No,UberEats,Walk-in,No
34297,281,2024-06-28 00:00:00,Friday,Snowy,16,Pizza,Dessert,24.9,29,Dine-in,2,16,13,67,14,414.77,No,No,Zomato,Online,No
34298,424,2024-06-28 01:00:00,Friday,Rainy,12,Pizza,Dessert,7.15,47,Takeaway,5,31,4,97,28,863.51,Yes,Yes,Zomato,Online,No
34299,856,2024-06-28 02:00:00,Friday,Rainy,9,Pizza,Dessert,18.79,21,Dine-in,1,29,6,84,14,334.59,No,No,Zomato,Walk-in,No
34300,270,2024-06-28 03:00:00,Friday,Sunny,15,Sushi,Lunch,16.12,12,Delivery,5,49,2,68,24,1067.4,Yes,No,None,Walk-in,No
34301,154,2024-06-28 04:00:00,Friday,Snowy,14,Dessert,Lunch,23.66,27,Delivery,1,16,11,91,18,426.48,No,Yes,None,Walk-in,No
34302,614,2024-06-28 05:00:00,Friday,Sunny,7,Salad,Dinner,19.3,30,Takeaway,4,21,5,69,8,480.29,No,No,Zomato,Walk-in,No
34303,1751,2024-06-28 06:00:00,Friday,Sunny,31,Pizza,Breakfast,42.3,44,Takeaway,2,16,3,88,18,349.29,No,No,UberEats,Walk-in,No
34304,662,2024-06-28 07:00:00,Friday,Rainy,27,Sushi,Lunch,5.14,46,Takeaway,3,35,13,82,10,901.65,Yes,No,UberEats,Walk-in,No
34305,1968,2024-06-28 08:00:00,Friday,Sunny,13,Burger,Dinner,34.01,28,Dine-in,2,13,14,50,19,313.89,No,Yes,UberEats,Walk-in,No
34306,83,2024-06-28 09:00:00,Friday,Cloudy,16,Dessert,Beverage,34.89,34,Takeaway,5,23,6,96,28,460.75,No,No,Zomato,Walk-in,No
34307,1646,2024-06-28 10:00:00,Friday,Sunny,10,Salad,Breakfast,34.73,27,Takeaway,1,33,5,50,13,359.06,Yes,Yes,Swiggy,Walk-in,No
34308,947,2024-06-28 11:00:00,Friday,Cloudy,23,Sushi,Breakfast,28.43,49,Takeaway,4,29,5,90,5,645.74,No,Yes,UberEats,Online,No
34309,899,2024-06-28 12:00:00,Friday,Rainy,20,Coffee,Dessert,32.5,39,Delivery,4,19,5,95,22,271.01,No,Yes,UberEats,Online,No
34310,1450,2024-06-28 13:00:00,Friday,Sunny,25,Burger,Beverage,41.47,51,Delivery,1,13,6,94,19,196.06,No,No,UberEats,Walk-in,No
34311,1299,2024-06-28 14:00:00,Friday,Sunny,27,Coffee,Lunch,40.29,51,Dine-in,1,17,10,68,19,401.04,No,No,Swiggy,Walk-in,No
34312,1737,2024-06-28 15:00:00,Friday,Sunny,28,Salad,Dinner,6.56,43,Takeaway,1,48,10,97,10,914.97,Yes,Yes,UberEats,Online,Yes
34313,284,2024-06-28 16:00:00,Friday,Cloudy,33,Sushi,Beverage,6.37,19,Takeaway,4,46,5,98,19,1119.44,Yes,No,Zomato,Walk-in,No
34314,980,2024-06-28 17:00:00,Friday,Sunny,18,Burger,Dessert,42.75,31,Delivery,2,7,12,58,11,124.96,No,Yes,Zomato,Walk-in,No
34315,173,2024-06-28 18:00:00,Friday,Rainy,32,Sushi,Beverage,30.86,59,Dine-in,2,14,10,63,18,383.61,No,Yes,Zomato,Walk-in,No
34316,1351,2024-06-28 19:00:00,Friday,Cloudy,8,Burger,Breakfast,48.08,13,Takeaway,4,22,9,52,14,407.91,No,No,Swiggy,Walk-in,No
34317,1742,2024-06-28 20:00:00,Friday,Sunny,22,Pizza,Breakfast,24.42,12,Dine-in,3,14,14,79,25,278.27,No,No,Zomato,Walk-in,No
34318,1087,2024-06-28 21:00:00,Friday,Sunny,14,Pizza,Dessert,12.95,58,Dine-in,5,40,6,90,16,501.02,Yes,No,UberEats,Online,Yes
34319,1097,2024-06-28 22:00:00,Friday,Rainy,22,Dessert,Dinner,26.3,58,Dine-in,4,32,9,50,9,642.28,Yes,Yes,Zomato,Online,No
34320,763,2024-06-28 23:00:00,Friday,Sunny,16,Salad,Beverage,24.64,37,Delivery,3,7,14,54,26,103.57,No,Yes,None,Walk-in,No
34321,1660,2024-06-29 00:00:00,Saturday,Sunny,23,Burger,Dinner,28.27,31,Takeaway,5,24,8,72,10,606.23,No,No,Zomato,Walk-in,No
34322,1399,2024-06-29 01:00:00,Saturday,Sunny,12,Pizza,Dessert,41.36,21,Takeaway,2,22,3,55,8,534.18,No,No,None,Walk-in,No
34323,633,2024-06-29 02:00:00,Saturday,Sunny,5,Salad,Dessert,34.5,58,Dine-in,1,41,11,69,18,422.99,Yes,Yes,Swiggy,Walk-in,Yes
34324,1532,2024-06-29 03:00:00,Saturday,Rainy,18,Pasta,Dinner,13.34,22,Takeaway,5,24,14,95,14,477.03,No,No,None,Online,No
34325,787,2024-06-29 04:00:00,Saturday,Sunny,27,Pizza,Lunch,38.05,50,Delivery,1,14,9,91,11,152.71,No,No,Swiggy,Online,No
34326,943,2024-06-29 05:00:00,Saturday,Cloudy,10,Pizza,Dessert,31.64,42,Dine-in,3,38,10,57,13,812.65,Yes,No,Zomato,Online,No
34327,1012,2024-06-29 06:00:00,Saturday,Sunny,18,Steak,Lunch,31.02,56,Delivery,4,26,3,80,20,728.85,No,No,None,Walk-in,No
34328,398,2024-06-29 07:00:00,Saturday,Rainy,6,Sushi,Dessert,35.52,28,Dine-in,4,25,12,64,18,683.58,No,No,Swiggy,Walk-in,No
34329,1144,2024-06-29 08:00:00,Saturday,Sunny,13,Pasta,Breakfast,30.38,50,Delivery,1,37,13,75,6,550.42,Yes,Yes,UberEats,Walk-in,No
34330,934,2024-06-29 09:00:00,Saturday,Sunny,33,Burger,Breakfast,25.59,26,Takeaway,5,20,3,82,28,256.05,No,No,UberEats,Walk-in,No
34331,1461,2024-06-29 10:00:00,Saturday,Sunny,16,Salad,Dinner,33.82,56,Dine-in,5,46,11,97,14,1187.78,Yes,Yes,Zomato,Walk-in,No
34332,1853,2024-06-29 11:00:00,Saturday,Rainy,9,Pasta,Lunch,37.57,43,Dine-in,3,39,10,88,14,816.02,Yes,No,Zomato,Online,No
34333,676,2024-06-29 12:00:00,Saturday,Snowy,6,Burger,Breakfast,15.16,13,Dine-in,4,40,2,81,10,739.06,Yes,No,Zomato,Walk-in,No
34334,936,2024-06-29 13:00:00,Saturday,Sunny,23,Pizza,Dessert,27.37,48,Dine-in,1,5,4,50,7,131.05,No,Yes,Swiggy,Walk-in,No
34335,465,2024-06-29 14:00:00,Saturday,Sunny,11,Coffee,Beverage,25.62,17,Takeaway,2,16,4,54,6,240.8,No,No,UberEats,Walk-in,No
34336,286,2024-06-29 15:00:00,Saturday,Sunny,11,Steak,Breakfast,6.8,42,Dine-in,4,17,7,71,14,246.37,No,Yes,None,Walk-in,No
34337,265,2024-06-29 16:00:00,Saturday,Sunny,14,Dessert,Beverage,42.55,10,Delivery,4,12,12,80,10,266.86,No,No,Zomato,Online,No
34338,320,2024-06-29 17:00:00,Saturday,Rainy,21,Coffee,Breakfast,21.98,14,Takeaway,3,35,8,91,26,540.81,Yes,No,Swiggy,Walk-in,No
34339,673,2024-06-29 18:00:00,Saturday,Snowy,30,Dessert,Dinner,8.27,41,Delivery,4,9,4,54,25,166.82,No,No,None,Walk-in,Yes
34340,1400,2024-06-29 19:00:00,Saturday,Sunny,18,Salad,Dessert,25.61,49,Takeaway,3,48,9,57,24,916.62,Yes,No,UberEats,Walk-in,No
34341,820,2024-06-29 20:00:00,Saturday,Cloudy,31,Salad,Dessert,12.27,10,Dine-in,3,40,3,55,29,564.02,Yes,No,Zomato,Online,No
34342,89,2024-06-29 21:00:00,Saturday,Sunny,15,Pasta,Lunch,36.7,44,Dine-in,2,29,12,59,6,325.78,No,No,UberEats,Online,No
34343,1678,2024-06-29 22:00:00,Saturday,Rainy,32,Dessert,Beverage,30.73,31,Takeaway,5,49,4,95,8,1241.34,Yes,No,UberEats,Online,No
34344,1227,2024-06-29 23:00:00,Saturday,Sunny,24,Sushi,Breakfast,17.16,38,Takeaway,4,17,14,89,5,436.42,No,Yes,UberEats,Online,No
34345,821,2024-06-30 00:00:00,Sunday,Sunny,10,Burger,Breakfast,47.77,26,Delivery,3,39,11,87,16,856.73,Yes,No,None,Online,No
34346,1763,2024-06-30 01:00:00,Sunday,Sunny,12,Dessert,Beverage,18.13,39,Dine-in,3,36,3,90,14,467.0,Yes,Yes,UberEats,Walk-in,No
34347,1001,2024-06-30 02:00:00,Sunday,Sunny,23,Steak,Dinner,29.97,44,Takeaway,5,12,3,96,8,234.29,No,No,Swiggy,Walk-in,No
34348,1979,2024-06-30 03:00:00,Sunday,Rainy,34,Dessert,Dinner,41.07,10,Takeaway,5,26,13,65,16,352.51,No,No,UberEats,Online,No
34349,334,2024-06-30 04:00:00,Sunday,Rainy,23,Dessert,Dessert,28.13,13,Takeaway,3,10,12,77,28,276.25,No,Yes,Swiggy,Walk-in,No
34350,222,2024-06-30 05:00:00,Sunday,Sunny,28,Steak,Dinner,48.24,18,Dine-in,4,15,7,50,14,359.19,No,No,Zomato,Online,No
34351,41,2024-06-30 06:00:00,Sunday,Snowy,28,Coffee,Breakfast,42.97,54,Dine-in,4,11,4,95,23,116.9,No,No,UberEats,Walk-in,No
34352,1732,2024-06-30 07:00:00,Sunday,Sunny,28,Pasta,Lunch,46.45,41,Delivery,4,19,4,67,7,190.63,No,No,Swiggy,Walk-in,Yes
34353,68,2024-06-30 08:00:00,Sunday,Rainy,21,Dessert,Dinner,21.77,14,Delivery,5,8,10,88,26,237.4,No,Yes,Zomato,Walk-in,No
34354,988,2024-06-30 09:00:00,Sunday,Sunny,28,Sushi,Beverage,29.68,23,Takeaway,4,44,2,93,18,475.07,Yes,Yes,UberEats,Walk-in,No
34355,1800,2024-06-30 10:00:00,Sunday,Sunny,28,Sushi,Dinner,42.81,35,Delivery,4,38,10,91,19,1038.05,Yes,No,Swiggy,Walk-in,No
34356,514,2024-06-30 11:00:00,Sunday,Sunny,22,Sushi,Dinner,45.66,32,Delivery,4,47,13,96,6,1368.47,Yes,No,Zomato,Walk-in,No
34357,1897,2024-06-30 12:00:00,Sunday,Sunny,16,Salad,Lunch,47.5,55,Takeaway,5,44,12,88,20,711.13,Yes,Yes,Zomato,Walk-in,No
34358,1661,2024-06-30 13:00:00,Sunday,Rainy,13,Burger,Dinner,44.56,31,Takeaway,1,26,3,86,8,540.87,No,No,UberEats,Online,No
34359,1646,2024-06-30 14:00:00,Sunday,Sunny,27,Burger,Lunch,37.88,36,Takeaway,1,34,3,60,9,780.24,Yes,No,Zomato,Online,No
34360,1622,2024-06-30 15:00:00,Sunday,Sunny,28,Coffee,Beverage,6.09,34,Dine-in,4,23,6,52,28,469.4,No,No,Zomato,Walk-in,No
34361,1961,2024-06-30 16:00:00,Sunday,Sunny,20,Dessert,Breakfast,19.17,45,Takeaway,1,41,7,78,18,585.07,Yes,No,Swiggy,Online,No
34362,1656,2024-06-30 17:00:00,Sunday,Rainy,22,Pasta,Breakfast,10.8,13,Takeaway,4,42,9,53,8,908.24,Yes,No,Zomato,Online,No
34363,1151,2024-06-30 18:00:00,Sunday,Rainy,20,Pizza,Dinner,11.96,41,Dine-in,5,34,2,80,18,515.9,Yes,No,None,Walk-in,No
34364,1279,2024-06-30 19:00:00,Sunday,Sunny,20,Pasta,Breakfast,18.09,18,Delivery,4,36,13,60,9,478.82,Yes,Yes,Zomato,Walk-in,No
34365,695,2024-06-30 20:00:00,Sunday,Sunny,8,Dessert,Beverage,8.36,11,Dine-in,2,23,6,79,17,462.54,No,Yes,Swiggy,Walk-in,No
34366,1040,2024-06-30 21:00:00,Sunday,Rainy,27,Burger,Dessert,15.94,51,Dine-in,3,29,13,64,24,505.76,No,No,UberEats,Online,No
34367,477,2024-06-30 22:00:00,Sunday,Sunny,26,Dessert,Dessert,48.06,59,Dine-in,5,41,11,64,23,432.48,Yes,No,None,Online,No
34368,1086,2024-06-30 23:00:00,Sunday,Sunny,11,Coffee,Breakfast,19.04,48,Takeaway,2,49,9,81,10,1420.68,Yes,Yes,Zomato,Online,No
34369,881,2024-07-01 00:00:00,Monday,Sunny,5,Salad,Beverage,12.19,55,Dine-in,2,27,12,78,13,291.36,No,No,Swiggy,Walk-in,No
34370,432,2024-07-01 01:00:00,Monday,Sunny,28,Dessert,Beverage,37.32,34,Dine-in,3,16,3,98,26,448.95,No,No,None,Online,No
34371,1694,2024-07-01 02:00:00,Monday,Sunny,33,Pasta,Lunch,42.28,56,Dine-in,2,13,11,92,27,179.33,No,Yes,UberEats,Online,No
34372,268,2024-07-01 03:00:00,Monday,Rainy,27,Coffee,Breakfast,19.13,19,Dine-in,3,41,10,77,12,526.33,Yes,No,None,Online,Yes
34373,1059,2024-07-01 04:00:00,Monday,Sunny,33,Pizza,Breakfast,17.53,46,Dine-in,4,21,11,70,5,239.05,No,Yes,UberEats,Walk-in,No
34374,779,2024-07-01 05:00:00,Monday,Rainy,24,Steak,Breakfast,15.88,34,Dine-in,5,39,5,87,11,722.05,Yes,Yes,Zomato,Online,No
34375,1600,2024-07-01 06:00:00,Monday,Sunny,5,Pasta,Dessert,22.7,49,Dine-in,5,45,12,88,28,978.18,Yes,No,Zomato,Walk-in,No
34376,494,2024-07-01 07:00:00,Monday,Snowy,12,Dessert,Lunch,8.93,38,Dine-in,5,34,8,60,16,954.54,Yes,No,Zomato,Online,No
34377,1586,2024-07-01 08:00:00,Monday,Sunny,30,Coffee,Breakfast,35.11,46,Takeaway,3,8,2,81,11,205.4,No,No,Swiggy,Walk-in,No
34378,1493,2024-07-01 09:00:00,Monday,Sunny,27,Sushi,Beverage,42.0,14,Dine-in,3,45,14,76,21,593.66,Yes,No,None,Walk-in,No
34379,1791,2024-07-01 10:00:00,Monday,Sunny,12,Pizza,Breakfast,34.87,23,Dine-in,2,8,3,73,22,106.84,No,No,UberEats,Online,No
34380,661,2024-07-01 11:00:00,Monday,Sunny,14,Sushi,Dinner,23.95,42,Dine-in,5,28,2,86,20,284.57,No,No,UberEats,Walk-in,No
34381,1349,2024-07-01 12:00:00,Monday,Sunny,5,Salad,Lunch,18.0,36,Dine-in,2,7,9,50,8,166.3,No,No,UberEats,Online,Yes
34382,1328,2024-07-01 13:00:00,Monday,Rainy,25,Burger,Dinner,23.43,14,Delivery,4,13,2,81,9,134.54,No,No,Swiggy,Online,Yes
34383,1300,2024-07-01 14:00:00,Monday,Sunny,29,Pasta,Dessert,24.07,53,Dine-in,2,15,10,50,13,191.56,No,Yes,Zomato,Walk-in,No
34384,1893,2024-07-01 15:00:00,Monday,Cloudy,25,Coffee,Dessert,34.97,24,Delivery,5,36,13,94,13,816.88,Yes,No,UberEats,Online,No
34385,1987,2024-07-01 16:00:00,Monday,Cloudy,33,Pasta,Dessert,46.76,12,Dine-in,3,47,8,83,16,611.25,Yes,Yes,Zomato,Online,No
34386,1708,2024-07-01 17:00:00,Monday,Sunny,18,Sushi,Dinner,8.18,10,Dine-in,2,44,6,67,6,574.83,Yes,Yes,None,Walk-in,No
34387,1953,2024-07-01 18:00:00,Monday,Cloudy,18,Sushi,Beverage,47.9,33,Delivery,2,33,2,78,27,484.44,Yes,No,Zomato,Walk-in,No
34388,1013,2024-07-01 19:00:00,Monday,Sunny,14,Burger,Dessert,45.96,21,Delivery,3,38,5,55,7,672.8,Yes,Yes,None,Online,No
34389,1225,2024-07-01 20:00:00,Monday,Sunny,32,Coffee,Lunch,10.3,54,Dine-in,3,38,14,80,12,385.98,Yes,No,UberEats,Walk-in,No
34390,1469,2024-07-01 21:00:00,Monday,Sunny,23,Pasta,Dessert,13.26,23,Dine-in,5,25,4,63,13,623.03,No,No,None,Online,No
34391,1929,2024-07-01 22:00:00,Monday,Sunny,29,Coffee,Dinner,19.02,51,Takeaway,4,29,8,60,15,738.82,No,No,Zomato,Walk-in,No
34392,1348,2024-07-01 23:00:00,Monday,Sunny,33,Burger,Beverage,30.18,29,Takeaway,5,25,13,54,17,433.37,No,No,Zomato,Walk-in,No
34393,1059,2024-07-02 00:00:00,Tuesday,Cloudy,20,Sushi,Dessert,11.05,23,Delivery,2,24,2,71,24,623.1,No,No,UberEats,Online,No
34394,977,2024-07-02 01:00:00,Tuesday,Sunny,13,Dessert,Dinner,14.02,23,Dine-in,5,28,11,62,22,439.47,No,No,Zomato,Walk-in,No
34395,482,2024-07-02 02:00:00,Tuesday,Sunny,24,Steak,Dessert,45.62,54,Dine-in,5,9,5,61,18,267.42,No,Yes,Zomato,Walk-in,Yes
34396,728,2024-07-02 03:00:00,Tuesday,Snowy,20,Coffee,Dessert,9.92,44,Takeaway,3,45,12,90,29,807.96,Yes,No,UberEats,Walk-in,No
34397,480,2024-07-02 04:00:00,Tuesday,Sunny,24,Sushi,Dinner,22.95,28,Dine-in,4,6,6,53,15,140.26,No,No,Zomato,Online,No
34398,1089,2024-07-02 05:00:00,Tuesday,Sunny,31,Pizza,Dessert,39.34,29,Dine-in,4,13,4,87,6,213.84,No,Yes,None,Walk-in,No
34399,1032,2024-07-02 06:00:00,Tuesday,Rainy,12,Sushi,Dinner,44.99,51,Dine-in,5,47,6,53,19,893.78,Yes,No,UberEats,Walk-in,No
34400,1325,2024-07-02 07:00:00,Tuesday,Sunny,11,Sushi,Dinner,20.12,53,Dine-in,3,12,5,79,6,274.82,No,No,Zomato,Online,No
34401,343,2024-07-02 08:00:00,Tuesday,Sunny,15,Coffee,Breakfast,12.4,32,Delivery,3,36,6,50,17,610.22,Yes,No,Swiggy,Walk-in,No
34402,1455,2024-07-02 09:00:00,Tuesday,Sunny,25,Steak,Beverage,38.17,43,Dine-in,2,11,10,98,29,254.45,No,No,None,Online,No
34403,1448,2024-07-02 10:00:00,Tuesday,Sunny,10,Burger,Beverage,39.77,10,Delivery,1,42,13,80,26,542.65,Yes,No,Swiggy,Walk-in,No
34404,332,2024-07-02 11:00:00,Tuesday,Cloudy,19,Pizza,Dessert,49.1,13,Takeaway,2,24,9,98,15,472.2,No,No,UberEats,Walk-in,No
34405,438,2024-07-02 12:00:00,Tuesday,Snowy,23,Pizza,Beverage,11.28,49,Delivery,2,19,9,91,25,293.69,No,No,Swiggy,Online,Yes
34406,1612,2024-07-02 13:00:00,Tuesday,Sunny,18,Pasta,Breakfast,36.92,26,Dine-in,2,43,3,99,19,1221.22,Yes,No,Swiggy,Walk-in,No
34407,174,2024-07-02 14:00:00,Tuesday,Sunny,19,Steak,Dessert,23.78,35,Delivery,1,32,4,72,10,847.81,Yes,No,Zomato,Walk-in,No
34408,559,2024-07-02 15:00:00,Tuesday,Sunny,10,Dessert,Beverage,46.16,23,Takeaway,3,35,12,63,19,691.19,Yes,No,Zomato,Walk-in,No
34409,527,2024-07-02 16:00:00,Tuesday,Cloudy,33,Salad,Breakfast,23.35,55,Dine-in,3,26,5,84,29,495.95,No,No,Zomato,Online,No
34410,1897,2024-07-02 17:00:00,Tuesday,Sunny,28,Pasta,Dessert,25.07,41,Dine-in,4,44,11,66,20,1173.91,Yes,No,None,Walk-in,No
34411,659,2024-07-02 18:00:00,Tuesday,Sunny,14,Pasta,Beverage,10.71,45,Delivery,4,28,13,81,5,666.65,No,No,None,Online,No
34412,26,2024-07-02 19:00:00,Tuesday,Rainy,18,Dessert,Breakfast,19.44,29,Takeaway,5,38,2,85,27,899.32,Yes,No,UberEats,Online,No
34413,820,2024-07-02 20:00:00,Tuesday,Cloudy,20,Pasta,Lunch,23.04,25,Dine-in,5,13,10,72,12,272.55,No,No,UberEats,Online,Yes
34414,605,2024-07-02 21:00:00,Tuesday,Sunny,17,Pizza,Beverage,5.79,28,Takeaway,5,6,3,83,24,163.48,No,No,Swiggy,Walk-in,No
34415,406,2024-07-02 22:00:00,Tuesday,Sunny,15,Burger,Breakfast,24.69,54,Dine-in,4,49,13,96,12,675.71,Yes,No,Zomato,Online,No
34416,232,2024-07-02 23:00:00,Tuesday,Sunny,29,Coffee,Dessert,20.13,48,Delivery,4,29,3,87,14,789.89,No,No,Swiggy,Walk-in,Yes
34417,533,2024-07-03 00:00:00,Wednesday,Sunny,7,Dessert,Lunch,41.17,33,Takeaway,2,16,9,90,5,326.64,No,No,None,Walk-in,No
34418,1843,2024-07-03 01:00:00,Wednesday,Rainy,12,Sushi,Beverage,9.82,23,Dine-in,3,8,11,88,15,179.41,No,No,None,Walk-in,Yes
34419,1574,2024-07-03 02:00:00,Wednesday,Rainy,32,Pizza,Lunch,39.21,38,Dine-in,4,44,10,71,12,1286.93,Yes,No,None,Walk-in,No
34420,1812,2024-07-03 03:00:00,Wednesday,Rainy,7,Sushi,Dinner,37.13,51,Dine-in,1,17,2,91,19,314.33,No,No,UberEats,Walk-in,No
34421,505,2024-07-03 04:00:00,Wednesday,Sunny,6,Dessert,Breakfast,15.88,23,Delivery,2,33,3,51,23,770.9,Yes,No,None,Walk-in,No
34422,1693,2024-07-03 05:00:00,Wednesday,Sunny,25,Sushi,Lunch,8.75,20,Takeaway,1,36,11,69,18,735.93,Yes,No,None,Online,Yes
34423,179,2024-07-03 06:00:00,Wednesday,Sunny,18,Salad,Dessert,42.88,20,Takeaway,1,31,6,63,8,887.6,Yes,Yes,UberEats,Walk-in,No
34424,132,2024-07-03 07:00:00,Wednesday,Sunny,24,Coffee,Dinner,16.22,56,Dine-in,3,34,10,87,12,671.6,Yes,No,Zomato,Walk-in,No
34425,1847,2024-07-03 08:00:00,Wednesday,Rainy,33,Pasta,Lunch,11.55,49,Dine-in,1,43,11,86,28,650.27,Yes,No,Zomato,Online,No
34426,1479,2024-07-03 09:00:00,Wednesday,Sunny,25,Salad,Lunch,21.16,33,Delivery,1,5,6,86,16,98.27,No,No,None,Online,Yes
34427,348,2024-07-03 10:00:00,Wednesday,Sunny,26,Pasta,Breakfast,23.04,31,Dine-in,1,15,8,61,22,425.03,No,No,UberEats,Online,Yes
34428,540,2024-07-03 11:00:00,Wednesday,Sunny,19,Pizza,Dessert,19.67,58,Dine-in,1,27,7,77,13,540.39,No,No,Swiggy,Walk-in,No
34429,772,2024-07-03 12:00:00,Wednesday,Sunny,7,Sushi,Dinner,48.94,30,Dine-in,2,21,7,57,8,271.38,No,Yes,Zomato,Walk-in,No
34430,1430,2024-07-03 13:00:00,Wednesday,Sunny,5,Salad,Dinner,44.64,15,Takeaway,2,19,3,78,10,395.81,No,Yes,None,Walk-in,No
34431,76,2024-07-03 14:00:00,Wednesday,Snowy,19,Dessert,Lunch,44.28,23,Dine-in,3,31,14,70,18,550.31,Yes,Yes,Zomato,Walk-in,No
34432,1965,2024-07-03 15:00:00,Wednesday,Sunny,24,Dessert,Dessert,22.94,18,Dine-in,3,14,11,88,17,321.94,No,No,UberEats,Online,No
34433,579,2024-07-03 16:00:00,Wednesday,Rainy,26,Steak,Lunch,48.33,44,Takeaway,1,20,9,97,12,296.54,No,No,None,Walk-in,No
34434,854,2024-07-03 17:00:00,Wednesday,Sunny,6,Pizza,Breakfast,35.78,53,Takeaway,5,41,7,67,24,674.28,Yes,Yes,Swiggy,Online,No
34435,1516,2024-07-03 18:00:00,Wednesday,Sunny,22,Pizza,Dessert,42.44,45,Dine-in,1,32,5,97,28,650.61,Yes,No,Swiggy,Walk-in,No
34436,194,2024-07-03 19:00:00,Wednesday,Cloudy,5,Dessert,Beverage,27.54,34,Dine-in,1,6,8,68,11,74.19,No,No,Swiggy,Online,No
34437,1186,2024-07-03 20:00:00,Wednesday,Sunny,13,Steak,Lunch,12.23,24,Takeaway,3,43,10,59,18,611.03,Yes,No,None,Walk-in,No
34438,347,2024-07-03 21:00:00,Wednesday,Rainy,7,Pasta,Dinner,44.91,54,Delivery,4,39,8,58,12,1015.05,Yes,Yes,Swiggy,Online,No
34439,951,2024-07-03 22:00:00,Wednesday,Sunny,6,Sushi,Beverage,26.89,37,Dine-in,3,19,7,72,16,546.9,No,Yes,UberEats,Walk-in,No
34440,1385,2024-07-03 23:00:00,Wednesday,Sunny,8,Pasta,Breakfast,48.58,59,Dine-in,2,15,3,79,24,440.86,No,No,None,Walk-in,No
34441,1793,2024-07-04 00:00:00,Thursday,Rainy,20,Pasta,Breakfast,16.47,23,Dine-in,3,37,4,71,6,1063.57,Yes,No,UberEats,Online,No
34442,1608,2024-07-04 01:00:00,Thursday,Snowy,26,Pizza,Breakfast,49.66,22,Dine-in,4,20,8,78,8,576.81,No,No,Zomato,Online,No
34443,1111,2024-07-04 02:00:00,Thursday,Snowy,5,Dessert,Dessert,15.01,50,Dine-in,1,15,12,55,25,396.33,No,No,Zomato,Online,No
34444,1958,2024-07-04 03:00:00,Thursday,Sunny,13,Pasta,Beverage,21.57,40,Takeaway,4,24,14,99,8,593.09,No,No,UberEats,Online,No
